semilla,turno,casa,prestigio,poblacion,comarcas,maravedis,pan,escasez,decidio,sin_decision
1492,191,mesta,344,433,6,1189,614,0,1,0
1492,192,mesta,344,433,6,1162,556,0,1,0
1492,193,mesta,344,433,6,1163,511,0,1,0
1492,194,mesta,344,433,6,1166,467,0,1,0
1492,195,mesta,344,433,6,1168,425,0,1,0
1492,196,mesta,344,433,6,1175,385,0,1,0
1492,197,mesta,344,433,6,1180,370,0,1,0
1492,198,mesta,344,433,6,1193,355,0,1,0
1492,199,mesta,344,433,6,1205,341,0,1,0
1492,200,mesta,344,433,6,1216,327,0,1,0
1492,1,monjes,38,76,1,32,63,0,1,0
1492,2,monjes,37,72,1,5,46,0,1,0
1492,3,monjes,37,72,1,8,38,0,1,1
1492,4,monjes,37,72,1,11,30,0,1,1
1492,5,monjes,37,72,1,14,39,0,1,1
1492,6,monjes,37,72,1,32,49,0,1,0
1492,7,monjes,36,68,1,30,35,0,1,0
1492,8,monjes,49,68,1,46,47,0,1,1
1492,9,monjes,48,64,1,42,48,0,1,0
1492,10,monjes,48,64,1,58,56,0,1,0
1492,11,monjes,51,64,1,71,96,0,1,1
1492,12,monjes,51,64,1,73,135,0,1,0
1492,13,monjes,66,64,1,79,162,0,1,0
1492,14,monjes,66,64,1,77,198,0,1,0
1492,15,monjes,69,64,1,79,233,0,1,0
1492,16,monjes,69,64,1,100,256,0,1,0
1492,17,monjes,69,64,1,141,256,0,1,0
1492,18,monjes,69,64,1,131,256,0,1,0
1492,19,monjes,72,64,1,170,256,0,1,0
1492,20,monjes,72,64,1,213,256,0,1,0
1492,21,monjes,72,64,1,255,256,0,1,0
1492,22,monjes,72,64,1,246,256,0,1,0
1492,23,monjes,72,60,1,286,232,0,1,0
1492,24,monjes,72,60,1,321,211,0,1,0
1492,25,monjes,166,66,2,360,200,0,1,0
1492,26,monjes,166,67,2,213,188,0,1,0
1492,27,monjes,166,68,2,175,179,0,1,0
1492,28,monjes,166,69,2,191,175,0,1,0
1492,29,monjes,167,70,2,135,188,0,1,0
1492,30,monjes,167,71,2,105,201,0,1,0
1492,31,monjes,169,67,2,78,208,0,1,0
1492,32,monjes,169,68,2,85,212,0,1,0
1492,33,monjes,169,69,2,125,206,0,1,0
1492,34,monjes,271,76,3,95,212,0,1,0
1492,35,monjes,271,78,3,154,245,0,1,0
1492,36,monjes,271,75,3,134,295,0,1,0
1492,37,monjes,271,77,3,168,355,0,1,0
1492,38,monjes,271,79,3,201,415,0,1,0
1492,39,monjes,272,81,3,233,476,0,1,0
1492,40,monjes,272,83,3,214,537,0,1,0
1492,41,monjes,273,85,3,214,517,0,1,0
1492,42,monjes,294,93,4,278,577,0,1,0
1492,43,monjes,295,96,4,244,587,0,1,0
1492,44,monjes,294,94,4,271,591,0,1,0
1492,45,monjes,295,97,4,299,608,0,1,0
1492,46,monjes,296,100,4,326,626,0,1,0
1492,47,monjes,296,103,4,277,575,0,1,0
1492,48,monjes,318,112,5,332,606,0,1,0
1492,49,monjes,319,116,5,289,589,0,1,0
1492,50,monjes,319,115,5,308,569,0,1,0
1492,51,monjes,319,119,5,296,514,0,1,0
1492,52,monjes,320,123,5,319,508,0,1,0
1492,53,monjes,342,133,6,370,561,0,1,0
1492,54,monjes,343,138,6,340,566,0,1,0
1492,55,monjes,344,143,6,362,571,0,1,0
1492,56,monjes,345,148,6,383,581,0,1,0
1492,57,monjes,346,153,6,408,589,0,1,0
1492,58,monjes,347,158,6,383,595,0,1,0
1492,59,monjes,348,163,6,407,678,0,1,0
1492,60,monjes,349,168,6,431,757,0,1,0
1492,61,monjes,350,173,6,454,830,0,1,0
1492,62,monjes,351,178,6,432,900,0,1,0
1492,63,monjes,352,183,6,458,966,0,1,0
1492,64,monjes,353,188,6,485,1028,0,1,0
1492,65,monjes,354,194,6,513,1025,0,1,0
1492,66,monjes,356,200,6,490,1022,0,1,0
1492,67,monjes,357,206,6,521,1017,0,1,0
1492,68,monjes,358,212,6,552,1011,0,1,0
1492,69,monjes,359,218,6,582,999,0,1,0
1492,70,monjes,360,224,6,564,991,0,1,0
1492,71,monjes,362,230,6,595,944,0,1,0
1492,72,monjes,363,235,6,628,893,0,1,0
1492,73,monjes,363,235,6,659,844,0,1,0
1492,74,monjes,363,235,6,639,801,0,1,0
1492,75,monjes,363,235,6,669,759,0,1,0
1492,76,monjes,363,235,6,698,719,0,1,0
1492,77,monjes,364,241,6,731,699,0,1,0
1492,78,monjes,365,247,6,716,680,0,1,0
1492,79,monjes,366,252,6,752,661,0,1,0
1492,80,monjes,367,257,6,788,640,0,1,0
1492,81,monjes,368,262,6,823,615,0,1,0
1492,82,monjes,369,267,6,816,590,0,1,0
1492,83,monjes,369,267,6,857,647,0,1,0
1492,84,monjes,370,272,6,897,702,0,1,0
1492,85,monjes,371,277,6,937,753,0,1,0
1492,86,monjes,372,283,6,927,801,0,1,0
1492,87,monjes,373,289,6,973,846,0,1,0
1492,88,monjes,375,295,6,1017,887,0,1,0
1492,89,monjes,375,299,6,1061,861,0,1,0
1492,90,monjes,376,303,6,1055,835,0,1,0
1492,91,monjes,398,313,7,1100,813,0,1,0
1492,92,monjes,399,319,7,1142,789,0,1,0
1492,93,monjes,401,325,7,1182,765,0,1,0
1492,94,monjes,402,331,7,1221,740,0,1,0
1492,95,monjes,402,331,7,1254,678,0,1,0
1492,96,monjes,402,331,7,1282,618,0,1,0
1492,97,monjes,402,331,7,1314,561,0,1,0
1492,98,monjes,402,331,7,1344,506,0,1,0
1492,99,monjes,402,331,7,1373,453,0,1,0
1492,100,monjes,402,331,7,1402,402,0,1,0
1492,101,monjes,402,331,7,1430,374,0,1,0
1492,102,monjes,402,331,7,1466,347,0,1,0
1492,103,monjes,402,331,7,1500,321,0,1,0
1492,104,monjes,402,331,7,1533,296,0,1,0
1492,105,monjes,402,331,7,1566,272,0,1,0
1492,106,monjes,402,331,7,1598,249,0,1,0
1492,107,monjes,403,337,7,1634,304,0,1,0
1492,108,monjes,404,341,7,1670,355,0,1,0
1492,109,monjes,405,346,7,1708,403,0,1,0
1492,110,monjes,406,351,7,1746,448,0,1,0
1492,111,monjes,407,356,7,1783,491,0,1,0
1492,112,monjes,408,361,7,1824,530,0,1,0
1492,113,monjes,409,366,7,1863,506,0,1,0
1492,114,monjes,409,369,7,1903,482,0,1,0
1492,115,monjes,410,372,7,1943,458,0,1,0
1492,116,monjes,411,375,7,1982,434,0,1,0
1492,117,monjes,411,378,7,2025,411,0,1,0
1492,118,monjes,412,381,7,2067,388,0,1,0
1492,119,monjes,412,381,7,2109,327,0,1,0
1492,120,monjes,412,381,7,2147,269,0,1,0
1492,121,monjes,412,381,7,2184,213,0,1,0
1492,122,monjes,412,381,7,2225,159,0,1,0
1492,123,monjes,412,381,7,2144,118,0,1,0
1492,124,monjes,412,381,7,2124,88,0,1,0
1492,125,monjes,412,381,7,2103,80,0,1,0
1492,126,monjes,412,381,7,2085,72,0,1,0
1492,127,monjes,412,381,7,2066,64,0,1,0
1492,128,monjes,412,381,7,2052,57,0,1,0
1492,129,monjes,412,381,7,2037,50,0,1,0
1492,130,monjes,412,381,7,2020,43,0,1,0
1492,131,monjes,412,382,7,2002,114,0,1,0
1492,132,monjes,412,383,7,1983,182,0,1,0
1492,133,monjes,412,384,7,1969,248,0,1,0
1492,134,monjes,413,385,7,2074,300,0,1,0
1492,135,monjes,413,386,7,2117,340,0,1,0
1492,136,monjes,413,387,7,2159,378,0,1,0
1492,137,monjes,413,388,7,2200,354,0,1,0
1492,138,monjes,413,389,7,2245,330,0,1,0
1492,139,monjes,414,390,7,2289,307,0,1,0
1492,140,monjes,414,391,7,2333,285,0,1,0
1492,141,monjes,414,391,7,2376,264,0,1,0
1492,142,monjes,414,391,7,2418,244,0,1,0
1492,143,monjes,414,391,7,2464,187,0,1,0
1492,144,monjes,414,391,7,2385,143,0,1,0
1492,145,monjes,414,391,7,2366,110,0,1,0
1492,146,monjes,414,391,7,2346,79,0,1,0
1492,147,monjes,414,391,7,2325,49,0,1,0
1492,148,monjes,414,391,7,2303,20,0,1,0
1492,149,monjes,414,391,7,2286,12,0,1,0
1492,150,monjes,413,391,7,2271,10,1,1,0
1492,151,monjes,412,391,7,2255,10,1,1,0
1492,152,monjes,409,384,7,2238,10,1,1,0
1492,153,monjes,407,377,7,2214,10,1,1,0
1492,154,monjes,405,370,7,2194,10,1,1,0
1492,155,monjes,407,383,7,2173,75,0,1,0
1492,156,monjes,409,390,7,2150,134,0,1,0
1492,157,monjes,409,391,7,2133,189,0,1,0
1492,158,monjes,409,392,7,2115,242,0,1,0
1492,159,monjes,409,393,7,2222,282,0,1,0
1492,160,monjes,409,394,7,2265,304,0,1,0
1492,161,monjes,409,394,7,2307,254,0,1,0
1492,162,monjes,409,394,7,2353,206,0,1,0
1492,163,monjes,409,394,7,2278,164,0,1,0
1492,164,monjes,409,394,7,2299,134,0,1,0
1492,165,monjes,409,394,7,2284,111,0,1,0
1492,166,monjes,409,394,7,2268,89,0,1,0
1492,167,monjes,409,394,7,2251,51,0,1,0
1492,168,monjes,409,394,7,2229,14,0,1,0
1492,169,monjes,408,394,7,2212,10,1,1,0
1492,170,monjes,407,394,7,2194,10,1,1,0
1492,171,monjes,405,387,7,2174,10,1,1,0
1492,172,monjes,403,380,7,2148,10,1,1,0
1492,173,monjes,400,373,7,2121,10,1,1,0
1492,174,monjes,398,366,7,2102,10,1,1,0
1492,175,monjes,395,359,7,2082,10,1,1,0
1492,176,monjes,393,352,7,2060,10,1,1,0
1492,177,monjes,391,345,7,2036,10,1,1,0
1492,178,monjes,388,338,7,2011,10,1,1,0
1492,179,monjes,391,351,7,1991,77,0,1,0
1492,180,monjes,393,364,7,1970,138,0,1,0
1492,181,monjes,396,377,7,1948,193,0,1,0
1492,182,monjes,399,390,7,1925,243,0,1,0
1492,183,monjes,399,391,7,2027,278,0,1,0
1492,184,monjes,399,392,7,2071,302,0,1,0
1492,185,monjes,399,392,7,2114,272,0,1,0
1492,186,monjes,399,392,7,2156,243,0,1,0
1492,187,monjes,399,392,7,2202,215,0,1,0
1492,188,monjes,399,392,7,2247,188,0,1,0
1492,189,monjes,399,392,7,2171,172,0,1,0
1492,190,monjes,399,392,7,2157,167,0,1,0
1492,191,monjes,399,392,7,2142,126,0,1,0
1492,192,monjes,399,392,7,2122,86,0,1,0
1492,193,monjes,399,392,7,2101,48,0,1,0
1492,194,monjes,399,392,7,2079,11,0,1,0
1492,195,monjes,398,392,7,2062,10,1,1,0
1492,196,monjes,397,392,7,2043,10,1,1,0
1492,197,monjes,395,385,7,2023,10,1,1,0
1492,198,monjes,392,378,7,2000,10,1,1,0
1492,199,monjes,390,371,7,1976,10,1,1,0
1492,200,monjes,387,364,7,1956,10,1,1,0
1492,1,salineros,30,36,1,19,69,0,1,0
1492,2,salineros,30,36,1,18,67,0,1,0
1492,3,salineros,30,36,1,17,65,0,1,1
1492,4,salineros,30,36,1,16,63,0,1,1
1492,5,salineros,30,37,1,15,64,0,1,1
1492,6,salineros,30,38,1,17,67,0,1,1
1492,7,salineros,95,39,1,19,70,0,1,1
1492,8,salineros,96,40,1,21,73,0,1,1
1492,9,salineros,95,37,1,5,65,0,1,0
1492,10,salineros,95,38,1,7,54,0,1,0
1492,11,salineros,95,39,1,9,70,0,1,1
1492,12,salineros,96,40,1,11,86,0,1,1
1492,13,salineros,109,42,1,15,101,0,1,1
1492,14,salineros,109,44,1,19,116,0,1,0
1492,15,salineros,110,46,1,23,130,0,1,1
1492,16,salineros,109,44,1,7,126,0,1,0
1492,17,salineros,110,46,1,11,128,0,1,1
1492,18,salineros,110,48,1,15,130,0,1,1
1492,19,salineros,114,50,1,19,131,0,1,1
1492,20,salineros,114,50,1,0,132,0,1,0
1492,21,salineros,114,50,1,6,131,0,1,0
1492,22,salineros,114,52,1,12,135,0,1,1
1492,23,salineros,114,52,1,18,125,0,1,1
1492,24,salineros,117,52,1,19,121,0,1,1
1492,25,salineros,117,52,1,0,117,0,1,0
1492,26,salineros,117,52,1,1,111,0,1,0
1492,27,salineros,117,52,1,2,105,0,1,1
1492,28,salineros,117,52,1,3,99,0,1,1
1492,29,salineros,117,52,1,4,96,0,1,1
1492,30,salineros,117,52,1,18,90,0,1,0
1492,31,salineros,117,52,1,161,89,0,1,0
1492,32,salineros,120,50,1,277,78,0,1,0
1492,33,salineros,120,50,1,431,78,0,1,0
1492,34,salineros,120,50,1,576,78,0,1,0
1492,35,salineros,120,52,1,714,91,0,1,0
1492,36,salineros,120,54,1,846,103,0,1,0
1492,37,salineros,121,56,1,946,101,0,1,0
1492,38,salineros,121,58,1,1088,112,0,1,0
1492,39,salineros,122,60,1,1223,123,0,1,0
1492,40,salineros,122,60,1,1378,133,0,1,0
1492,41,salineros,122,60,1,1474,134,0,1,0
1492,42,salineros,122,60,1,1563,135,0,1,0
1492,43,salineros,122,60,1,1720,136,0,1,0
1492,44,salineros,122,60,1,1868,128,0,1,0
1492,45,salineros,122,60,1,2009,129,0,1,0
1492,46,salineros,122,60,1,2093,130,0,1,0
1492,47,salineros,122,60,1,2245,124,0,1,0
1492,48,salineros,122,60,1,2383,118,0,1,0
1492,49,salineros,122,60,1,2514,112,0,1,0
1492,50,salineros,122,60,1,2614,106,0,1,0
1492,51,salineros,122,60,1,2755,100,0,1,0
1492,52,salineros,122,60,1,2888,94,0,1,0
1492,53,salineros,122,60,1,3040,91,0,1,0
1492,54,salineros,122,60,1,3139,88,0,1,0
1492,55,salineros,122,60,1,3280,85,0,1,0
1492,56,salineros,122,60,1,3415,82,0,1,0
1492,57,salineros,122,60,1,3568,79,0,1,0
1492,58,salineros,122,60,1,3662,76,0,1,0
1492,59,salineros,122,60,1,3769,51,0,1,0
1492,60,salineros,122,60,1,3925,66,0,1,0
1492,61,salineros,173,117,2,4072,81,0,1,0
1492,62,salineros,173,119,2,4213,82,0,1,0
1492,63,salineros,174,120,2,4297,83,0,1,0
1492,64,salineros,174,120,2,4451,83,0,1,0
1492,65,salineros,174,120,2,4597,69,0,1,0
1492,66,salineros,174,120,2,4736,55,0,1,0
1492,67,salineros,174,120,2,4844,41,0,1,0
1492,68,salineros,174,120,2,4993,27,0,1,0
1492,69,salineros,174,120,2,5135,13,0,1,0
1492,70,salineros,173,120,2,5295,0,1,1,0
1492,71,salineros,172,120,2,5396,0,1,1,0
1492,72,salineros,170,118,2,5534,0,1,1,0
1492,73,salineros,169,116,2,5658,0,1,1,0
1492,74,salineros,167,114,2,5800,0,1,1,0
1492,75,salineros,166,112,2,5934,0,1,1,0
1492,76,salineros,165,110,2,6061,0,1,1,0
1492,77,salineros,163,108,2,6206,0,1,1,0
1492,78,salineros,162,106,2,6348,0,1,1,0
1492,79,salineros,110,52,1,6482,0,1,1,0
1492,80,salineros,109,51,1,6632,0,1,1,0
1492,81,salineros,109,51,1,6773,0,0,1,0
1492,82,salineros,109,51,1,6906,0,0,1,0
1492,83,salineros,109,51,1,7033,16,0,1,0
1492,84,salineros,109,51,1,7128,27,0,1,0
1492,85,salineros,109,53,1,7264,38,0,1,0
1492,86,salineros,110,55,1,7393,48,0,1,0
1492,87,salineros,110,57,1,7541,60,0,1,0
1492,88,salineros,110,59,1,7630,71,0,1,0
1492,89,salineros,111,60,1,7762,73,0,1,0
1492,90,salineros,111,60,1,7888,74,0,1,0
1492,91,salineros,111,60,1,8032,75,0,1,0
1492,92,salineros,111,60,1,8118,76,0,1,0
1492,93,salineros,111,60,1,8247,77,0,1,0
1492,94,salineros,111,60,1,8395,78,0,1,0
1492,95,salineros,111,60,1,8534,72,0,1,0
1492,96,salineros,111,60,1,8616,66,0,1,0
1492,97,salineros,111,60,1,8766,60,0,1,0
1492,98,salineros,111,60,1,8907,54,0,1,0
1492,99,salineros,111,60,1,9041,48,0,1,0
1492,100,salineros,111,60,1,9118,42,0,1,0
1492,101,salineros,111,60,1,9263,39,0,1,0
1492,102,salineros,111,60,1,9404,36,0,1,0
1492,103,salineros,111,60,1,9538,33,0,1,0
1492,104,salineros,111,60,1,9640,30,0,1,0
1492,105,salineros,111,60,1,9784,27,0,1,0
1492,106,salineros,111,60,1,9920,24,0,1,0
1492,107,salineros,111,60,1,10075,34,0,1,0
1492,108,salineros,111,60,1,10171,44,0,1,0
1492,109,salineros,111,60,1,10279,14,0,1,0
1492,110,salineros,111,60,1,10411,24,0,1,0
1492,111,salineros,141,112,2,10561,34,0,1,0
1492,112,salineros,141,112,2,10699,31,0,1,0
1492,113,salineros,141,112,2,10830,19,0,1,0
1492,114,salineros,141,112,2,10980,7,0,1,0
1492,115,salineros,140,112,2,11121,0,1,1,0
1492,116,salineros,139,112,2,11255,0,1,1,0
1492,117,salineros,138,110,2,11382,0,1,1,0
1492,118,salineros,136,108,2,11526,0,1,1,0
1492,119,salineros,135,106,2,11662,0,1,1,0
1492,120,salineros,133,104,2,11786,0,1,1,0
1492,121,salineros,132,102,2,11929,0,1,1,0
1492,122,salineros,131,100,2,12063,0,1,1,0
1492,123,salineros,129,98,2,12190,0,1,1,0
1492,124,salineros,128,96,2,12335,0,1,1,0
1492,125,salineros,126,94,2,12471,0,1,1,0
1492,126,salineros,125,92,2,12604,0,1,1,0
1492,127,salineros,124,90,2,12726,0,1,1,0
1492,128,salineros,74,48,1,12865,0,1,1,0
1492,129,salineros,73,47,1,13000,0,1,1,0
1492,130,salineros,72,46,1,13128,0,1,1,0
1492,131,salineros,72,46,1,13274,4,0,1,0
1492,132,salineros,72,46,1,13412,12,0,1,0
1492,133,salineros,72,46,1,13542,20,0,1,0
1492,134,salineros,72,46,1,13691,28,0,1,0
1492,135,salineros,72,48,1,13831,36,0,1,0
1492,136,salineros,73,50,1,13963,47,0,1,0
1492,137,salineros,73,52,1,14040,49,0,1,0
1492,138,salineros,73,54,1,14185,50,0,1,0
1492,139,salineros,74,56,1,14321,51,0,1,0
1492,140,salineros,74,58,1,14450,53,0,1,0
1492,141,salineros,75,60,1,14548,55,0,1,0
1492,142,salineros,75,60,1,14688,56,0,1,0
1492,143,salineros,75,60,1,14821,50,0,1,0
1492,144,salineros,75,60,1,14947,44,0,1,0
1492,145,salineros,75,60,1,15041,38,0,1,0
1492,146,salineros,75,60,1,15177,32,0,1,0
1492,147,salineros,75,60,1,15306,26,0,1,0
1492,148,salineros,75,60,1,15454,20,0,1,0
1492,149,salineros,75,60,1,15543,17,0,1,0
1492,150,salineros,75,60,1,15679,14,0,1,0
1492,151,salineros,75,60,1,15833,11,0,1,0
1492,152,salineros,75,60,1,15978,8,0,1,0
1492,153,salineros,75,60,1,16066,5,0,1,0
1492,154,salineros,75,60,1,16197,2,0,1,0
1492,155,salineros,75,60,1,16346,12,0,1,0
1492,156,salineros,75,60,1,16487,22,0,1,0
1492,157,salineros,75,60,1,16571,32,0,1,0
1492,158,salineros,75,60,1,16723,42,0,1,0
1492,159,salineros,75,60,1,16837,12,0,1,0
1492,160,salineros,75,60,1,16973,22,0,1,0
1492,161,salineros,103,100,2,17078,23,0,1,0
1492,162,salineros,103,100,2,17220,14,0,1,0
1492,163,salineros,103,100,2,17354,5,0,1,0
1492,164,salineros,102,100,2,17482,0,1,1,0
1492,165,salineros,101,100,2,17628,0,1,1,0
1492,166,salineros,99,98,2,17765,0,1,1,0
1492,167,salineros,98,96,2,17894,0,1,1,0
1492,168,salineros,96,94,2,18038,0,1,1,0
1492,169,salineros,95,92,2,18173,0,1,1,0
1492,170,salineros,94,90,2,18301,0,1,1,0
1492,171,salineros,92,88,2,18422,0,1,1,0
1492,172,salineros,91,86,2,18561,0,1,1,0
1492,173,salineros,89,84,2,18692,0,1,1,0
1492,174,salineros,88,82,2,18820,0,1,1,0
1492,175,salineros,87,80,2,18967,0,1,1,0
1492,176,salineros,85,78,2,19101,0,1,1,0
1492,177,salineros,38,48,1,19226,0,1,1,0
1492,178,salineros,37,47,1,19374,0,1,1,0
1492,179,salineros,37,47,1,19513,8,0,1,0
1492,180,salineros,37,47,1,19645,16,0,1,0
1492,181,salineros,37,47,1,19770,24,0,1,0
1492,182,salineros,37,49,1,19913,32,0,1,0
1492,183,salineros,38,51,1,20048,43,0,1,0
1492,184,salineros,38,53,1,20127,54,0,1,0
1492,185,salineros,39,55,1,20274,55,0,1,0
1492,186,salineros,39,57,1,20413,56,0,1,0
1492,187,salineros,39,59,1,20544,58,0,1,0
1492,188,salineros,40,60,1,20644,60,0,1,0
1492,189,salineros,40,60,1,20786,61,0,1,0
1492,190,salineros,40,60,1,20920,62,0,1,0
1492,191,salineros,40,60,1,21048,56,0,1,0
1492,192,salineros,40,60,1,21144,50,0,1,0
1492,193,salineros,40,60,1,21281,44,0,1,0
1492,194,salineros,40,60,1,21411,38,0,1,0
1492,195,salineros,40,60,1,21560,32,0,1,0
1492,196,salineros,40,60,1,21650,26,0,1,0
1492,197,salineros,40,60,1,21783,23,0,1,0
1492,198,salineros,40,60,1,21913,20,0,1,0
1492,199,salineros,40,60,1,22061,17,0,1,0
1492,200,salineros,40,60,1,22151,14,0,1,0
1492-2,1,arrieros,44,106,1,46,63,0,1,0
1492-2,2,arrieros,44,106,1,52,51,0,1,0
1492-2,3,arrieros,44,106,1,58,40,0,1,1
1492-2,4,arrieros,44,106,1,64,29,0,1,1
1492-2,5,arrieros,44,106,1,70,24,0,1,1
1492-2,6,arrieros,44,106,1,84,22,0,1,0
1492-2,7,arrieros,44,106,1,109,21,0,1,0
1492-2,8,arrieros,44,106,1,94,21,0,1,0
1492-2,9,arrieros,44,106,1,104,24,0,1,0
1492-2,10,arrieros,44,106,1,101,25,0,1,0
1492-2,11,arrieros,44,106,1,102,50,0,1,0
1492-2,12,arrieros,44,106,1,99,72,0,1,0
1492-2,13,arrieros,43,102,1,88,89,0,1,0
1492-2,14,arrieros,57,98,1,84,91,0,1,0
1492-2,15,arrieros,56,94,1,81,108,0,1,0
1492-2,16,arrieros,56,90,1,80,109,0,1,0
1492-2,17,arrieros,68,86,1,77,107,0,1,0
1492-2,18,arrieros,68,86,1,86,114,0,1,0
1492-2,19,arrieros,71,89,1,93,118,0,1,0
1492-2,20,arrieros,71,89,1,90,123,0,1,0
1492-2,21,arrieros,74,89,1,94,129,0,1,0
1492-2,22,arrieros,74,89,1,91,135,0,1,0
1492-2,23,arrieros,74,89,1,95,129,0,1,0
1492-2,24,arrieros,74,89,1,84,123,0,1,0
1492-2,25,arrieros,74,89,1,89,112,0,1,0
1492-2,26,arrieros,77,89,1,81,100,0,1,0
1492-2,27,arrieros,77,89,1,83,96,0,1,0
1492-2,28,arrieros,80,89,1,82,91,0,1,0
1492-2,29,arrieros,80,89,1,84,92,0,1,0
1492-2,30,arrieros,80,89,1,90,93,0,1,0
1492-2,31,arrieros,80,89,1,88,94,0,1,0
1492-2,32,arrieros,80,89,1,91,96,0,1,0
1492-2,33,arrieros,80,89,1,89,98,0,1,0
1492-2,34,arrieros,80,89,1,92,86,0,1,0
1492-2,35,arrieros,83,89,1,92,111,0,1,0
1492-2,36,arrieros,83,89,1,95,135,0,1,0
1492-2,37,arrieros,83,89,1,95,150,0,1,0
1492-2,38,arrieros,83,89,1,98,172,0,1,0
1492-2,39,arrieros,83,89,1,96,191,0,1,0
1492-2,40,arrieros,83,89,1,93,209,0,1,0
1492-2,41,arrieros,86,89,1,91,209,0,1,0
1492-2,42,arrieros,86,89,1,94,209,0,1,0
1492-2,43,arrieros,86,89,1,92,209,0,1,0
1492-2,44,arrieros,86,89,1,95,209,0,1,0
1492-2,45,arrieros,86,89,1,93,209,0,1,0
1492-2,46,arrieros,86,89,1,95,209,0,1,0
1492-2,47,arrieros,86,89,1,93,197,0,1,0
1492-2,48,arrieros,86,89,1,87,186,0,1,0
1492-2,49,arrieros,86,89,1,85,175,0,1,0
1492-2,50,arrieros,89,89,1,79,165,0,1,0
1492-2,51,arrieros,89,89,1,84,155,0,1,0
1492-2,52,arrieros,89,89,1,78,145,0,1,0
1492-2,53,arrieros,89,89,1,83,142,0,1,0
1492-2,54,arrieros,89,89,1,85,139,0,1,0
1492-2,55,arrieros,89,89,1,90,136,0,1,0
1492-2,56,arrieros,89,89,1,92,133,0,1,0
1492-2,57,arrieros,89,89,1,93,133,0,1,0
1492-2,58,arrieros,89,89,1,95,121,0,1,0
1492-2,59,arrieros,89,89,1,96,145,0,1,0
1492-2,60,arrieros,89,89,1,98,162,0,1,0
1492-2,61,arrieros,89,89,1,90,181,0,1,0
1492-2,62,arrieros,92,89,1,92,199,0,1,0
1492-2,63,arrieros,92,89,1,90,201,0,1,0
1492-2,64,arrieros,92,89,1,92,218,0,1,0
1492-2,65,arrieros,92,89,1,60,186,0,1,0
1492-2,66,arrieros,92,89,1,62,147,0,1,0
1492-2,67,arrieros,138,115,2,82,156,0,1,1
1492-2,68,arrieros,198,165,3,61,159,0,1,0
1492-2,69,arrieros,201,165,3,77,149,0,1,0
1492-2,70,arrieros,201,165,3,68,144,0,1,0
1492-2,71,arrieros,201,165,3,84,119,0,1,0
1492-2,72,arrieros,201,165,3,60,94,0,1,0
1492-2,73,arrieros,201,165,3,68,74,0,1,0
1492-2,74,arrieros,201,165,3,68,52,0,1,1
1492-2,75,arrieros,201,165,3,68,31,0,1,1
1492-2,76,arrieros,201,165,3,68,11,0,1,1
1492-2,77,arrieros,200,165,3,68,0,1,1,0
1492-2,78,arrieros,199,165,3,73,0,1,1,1
1492-2,79,arrieros,197,161,3,65,0,1,1,0
1492-2,80,arrieros,195,157,3,74,1,1,1,0
1492-2,81,arrieros,193,153,3,65,0,1,1,0
1492-2,82,arrieros,191,149,3,75,1,1,1,0
1492-2,83,arrieros,191,149,3,65,12,0,1,0
1492-2,84,arrieros,191,149,3,76,24,0,1,0
1492-2,85,arrieros,193,156,3,65,34,0,1,0
1492-2,86,arrieros,144,113,2,77,45,0,1,0
1492-2,87,arrieros,144,114,2,72,70,0,1,0
1492-2,88,arrieros,145,115,2,80,89,0,1,0
1492-2,89,arrieros,145,116,2,75,88,0,1,0
1492-2,90,arrieros,145,117,2,80,81,0,1,0
1492-2,91,arrieros,145,118,2,78,84,0,1,0
1492-2,92,arrieros,145,119,2,80,88,0,1,0
1492-2,93,arrieros,149,120,2,79,93,0,1,0
1492-2,94,arrieros,149,121,2,81,97,0,1,0
1492-2,95,arrieros,149,121,2,80,87,0,1,0
1492-2,96,arrieros,149,121,2,74,77,0,1,0
1492-2,97,arrieros,149,121,2,73,68,0,1,0
1492-2,98,arrieros,149,121,2,70,58,0,1,0
1492-2,99,arrieros,149,121,2,69,49,0,1,0
1492-2,100,arrieros,149,121,2,80,40,0,1,0
1492-2,101,arrieros,149,121,2,65,38,0,1,0
1492-2,102,arrieros,149,121,2,86,38,0,1,0
1492-2,103,arrieros,149,121,2,73,36,0,1,0
1492-2,104,arrieros,149,121,2,85,36,0,1,0
1492-2,105,arrieros,149,121,2,79,35,0,1,0
1492-2,106,arrieros,149,121,2,84,35,0,1,0
1492-2,107,arrieros,149,122,2,82,62,0,1,0
1492-2,108,arrieros,149,123,2,83,88,0,1,0
1492-2,109,arrieros,149,124,2,85,103,0,1,0
1492-2,110,arrieros,150,125,2,84,126,0,1,0
1492-2,111,arrieros,150,126,2,86,148,0,1,0
1492-2,112,arrieros,150,127,2,85,170,0,1,0
1492-2,113,arrieros,153,128,2,87,170,0,1,0
1492-2,114,arrieros,153,129,2,86,170,0,1,0
1492-2,115,arrieros,154,131,2,89,170,0,1,0
1492-2,116,arrieros,154,133,2,88,170,0,1,0
1492-2,117,arrieros,155,135,2,88,170,0,1,0
1492-2,118,arrieros,155,137,2,87,170,0,1,0
1492-2,119,arrieros,155,137,2,87,154,0,1,0
1492-2,120,arrieros,158,137,2,81,138,0,1,0
1492-2,121,arrieros,158,137,2,81,122,0,1,0
